Key,TEST_RULE,ACT_English,ACT_Math,ACT_Reading,ACT_Science_Reasoning,ACT_Composite,ACT_Combined English_Writing,TEST_RULE,SAT_Critical_Reading,SAT_Mathematics,SAT_Writing
176456,,,,,,,,,,,
176463,,,,,,,,,,,
176502,ACT,28,34,25,33,30,,,,,
176857,,,,,,,,,,,
176882,ACT,29,34,34,27,31,,,,,
177458,,,,,,,,,,,
177460,,,,,,,,,,,
177688,,,,,,,,,,,
178020,,,,,,,,,,,
178171,,,,,,,,,,,
178172,ACT,35,32,36,35,35,,,,,
178255,,,,,,,,,,,
178329,ACT,30,28,24,29,28,,,,,
178924,ACT,34,29,31,33,31,,,,,
178934,,,,,,,,,,,
178936,ACT,28,31,30,30,29,,,,,
178984,,,,,,,,,,,
179244,,,,,,,,,,,
179736,,,,,,,,,,,
179876,ACT,26,27,26,33,28,,,,,
179904,,,,,,,,,,,
179965,,,,,,,,,,,
180371,,,,,,,,,,,
180382,,,,,,,,,,,
180417,,,,,,,,,,,
180425,,,,,,,,,,,
180429,,,,,,,,,,,
180434,,,,,,,,,,,
180443,ACT,27,33,32,27,28,,,,,
180470,ACT,36,36,34,36,35,,,,,
180490,,,,,,,,,,,
180500,,,,,,,,,,,
180871,,,,,,,,,,,
180892,,,,,,,,,,,
180902,ACT,35,28,36,35,33,,,,,
181471,,,,,,,,,,,
181495,,,,,,,,,,,
181988,,,,,,,,,,,
181994,ACT,30,30,29,25,28,,,,,
182002,ACT,35,35,30,36,34,,,,,
182031,,,,,,,,SAT,350,480,390
182038,ACT,22,29,18,27,24,,,,,
182394,,,,,,,,,,,
182432,,,,,,,,,,,
182463,,,,,,,,,,,
182908,,,,,,,,,,,
182918,,,,,,,,,,,
182919,,,,,,,,,,,
182940,ACT,30,35,26,27,29,,,,,
182982,,,,,,,,,,,
183133,,,,,,,,,,,
183201,,,,,,,,,,,
183245,ACT,33,35,34,33,34,,,,,
183258,,,,,,,,,,,
183274,,,,,,,,,,,
183285,,,,,,,,,,,
183304,,,,,,,,,,,
183363,,,,,,,,,,,
183367,,,,,,,,,,,
183377,,,,,,,,,,,
183388,ACT,29,30,30,29,30,,,,,
183452,,,,,,,,,,,
183866,,,,,,,,,,,
183965,,,,,,,,,,,
183994,,,,,,,,,,,
184001,,,,,,,,,,,
186298,,,,,,,,,,,
186503,,,,,,,,,,,
186513,,,,,,,,,,,
186558,,,,,,,,,,,
186566,,,,,,,,,,,
186583,,,,,,,,,,,
187302,,,,,,,,,,,
187310,,,,,,,,,,,
187314,,,,,,,,,,,
187331,,,,,,,,,,,
187386,,,,,,,,,,,
187436,,,,,,,,,,,
187440,,,,,,,,,,,
187572,,,,,,,,,,,
187601,ACT,29,27,28,28,28,,,,,
187634,,,,,,,,,,,
187641,,,,,,,,,,,
187701,ACT,29,33,20,26,27,,,,,
188057,ACT,35,33,35,32,32,,,,,
188059,ACT,24,22,26,23,24,,,,,
188126,ACT,24,29,32,24,27,,,,,
188133,,,,,,,,,,,
188206,,,,,,,,,,,
188302,,,,,,,,,,,
188304,,,,,,,,,,,
188361,,,,,,,,,,,
188369,,,,,,,,,,,
188372,,,,,,,,,,,
188387,,,,,,,,,,,
188418,,,,,,,,,,,
188419,,,,,,,,,,,
188438,,,,,,,,,,,
188447,,,,,,,,,,,
188460,,,,,,,,,,,
188625,,,,,,,,,,,
188708,,,,,,,,,,,
188812,ACT,29,33,34,32,31,,,,,
188816,ACT,34,31,32,30,32,,,,,
188821,,,,,,,,,,,
188828,,,,,,,,,,,
188845,,,,,,,,,,,
188863,,,,,,,,,,,
188957,,,,,,,,,,,
189013,,,,,,,,,,,
189031,,,,,,,,,,,
189059,,,,,,,,,,,
189087,,,,,,,,,,,
189254,,,,,,,,,,,
189267,ACT,31,27,32,24,29,,,,,
189288,,,,,,,,,,,
189328,,,,,,,,,,,
189329,,,,,,,,,,,
189332,,,,,,,,,,,
189359,,,,,,,,,,,
189428,ACT,27,27,26,29,27,,,,,
189463,,,,,,,,,,,
189486,,,,,,,,,,,
189523,,,,,,,,,,,
189531,ACT,21,27,16,22,22,,,,,
189626,ACT,36,36,33,31,34,,,,,
189652,,,,,,,,,,,
189658,,,,,,,,,,,
189660,ACT,25,27,24,36,28,,,,,
189698,,,,,,,,SAT,290,760,270
189710,,,,,,,,,,,
189733,,,,,,,,,,,
189735,,,,,,,,,,,
189736,,,,,,,,,,,
189745,,,,,,,,,,,
189773,,,,,,,,,,,
189775,,,,,,,,,,,
189785,,,,,,,,,,,
189796,ACT,33,31,33,29,32,,,,,
189813,ACT,35,36,36,35,35,,,,,
189844,ACT,22,29,14,22,21,,,,,
189872,ACT,31,35,26,35,32,,,,,
189873,,,,,,,,,,,
189905,,,,,,,,,,,
189924,,,,,,,,,,,
189926,,,,,,,,,,,
189945,ACT,22,30,21,30,26,,,,,
190020,ACT,22,30,22,28,25,,,,,
190071,ACT,32,33,23,28,27,,,,,
190113,,,,,,,,,,,
190131,,,,,,,,,,,
190133,,,,,,,,,,,
190152,,,,,,,,,,,
190187,,,,,,,,,,,
190209,,,,,,,,,,,
190216,ACT,23,24,29,22,25,,,,,
190239,,,,,,,,,,,
190247,,,,,,,,,,,
190301,,,,,,,,,,,
190302,ACT,30,36,27,31,31,,,,,
190338,,,,,,,,,,,
190340,,,,,,,,,,,
190343,,,,,,,,,,,
190345,,,,,,,,,,,
190412,,,,,,,,,,,
190442,,,,,,,,,,,
190509,ACT,33,35,35,31,34,,,,,
190556,,,,,,,,,,,
190604,,,,,,,,,,,
190614,ACT,22,33,24,30,27,,,,,
190626,,,,,,,,,,,
190664,ACT,27,34,30,33,31,,,,,
190676,,,,,,,,,,,
190731,,,,,,,,,,,
190752,ACT,33,36,24,36,32,,,,,
190768,ACT,29,31,21,26,26,,,,,
190807,,,,,,,,,,,
190826,,,,,,,,,,,
190859,,,,,,,,,,,
190861,,,,,,,,,,,
190868,,,,,,,,,,,
190895,,,,,,,,,,,
190923,,,,,,,,,,,
191044,,,,,,,,,,,
191053,,,,,,,,,,,
191086,,,,,,,,,,,
191097,,,,,,,,,,,
191125,,,,,,,,,,,
191182,,,,,,,,,,,
191276,,,,,,,,,,,
191297,,,,,,,,,,,
191332,ACT,36,33,36,36,35,,,,,
191422,ACT,35,36,30,34,33,,,,,
191430,,,,,,,,,,,
191440,,,,,,,,,,,
191461,ACT,35,31,36,34,34,,,,,
191494,ACT,35,30,35,33,33,,,,,
191575,,,,,,,,,,,
191593,ACT,35,36,34,36,35,,,,,
191605,ACT,35,36,34,35,35,,,,,
191634,,,,,,,,,,,
191642,,,,,,,,,,,
191689,,,,,,,,,,,
191701,,,,,,,,,,,
191702,ACT,35,34,35,35,35,,,,,
191715,,,,,,,,,,,
191769,,,,,,,,,,,
191847,,,,,,,,,,,
191954,,,,,,,,,,,
192016,,,,,,,,,,,
192158,ACT,35,33,36,35,35,,,,,
192160,,,,,,,,,,,
192260,,,,,,,,,,,
192388,,,,,,,,,,,
192392,,,,,,,,,,,
192451,,,,,,,,,,,
192499,,,,,,,,,,,
192607,ACT,23,30,19,26,25,,,,,
192636,,,,,,,,,,,
192666,,,,,,,,,,,
192669,,,,,,,,,,,
192680,,,,,,,,,,,
192698,,,,,,,,,,,
192764,ACT,33,32,32,30,32,,,,,
192837,,,,,,,,,,,
192885,,,,,,,,,,,
192925,,,,,,,,,,,
192946,,,,,,,,,,,
193006,ACT,35,35,35,36,35,,,,,
193025,ACT,34,36,34,36,35,,,,,
193071,,,,,,,,,,,
193084,,,,,,,,,,,
193136,,,,,,,,,,,
193173,,,,,,,,,,,
193204,,,,,,,,,,,
193243,,,,,,,,,,,
193261,,,,,,,,,,,
193290,,,,,,,,,,,
193378,,,,,,,,,,,
193386,,,,,,,,,,,
193402,,,,,,,,,,,
193413,,,,,,,,,,,
193419,ACT,36,34,34,33,34,,,,,
193476,,,,,,,,,,,
193516,,,,,,,,,,,
193534,,,,,,,,,,,
193537,,,,,,,,,,,
193575,,,,,,,,,,,
193626,,,,,,,,,,,
193635,,,,,,,,,,,
193661,ACT,28,28,33,27,29,,,,,
193772,,,,,,,,,,,
193792,,,,,,,,,,,
193829,,,,,,,,,,,
193843,,,,,,,,,,,
193872,ACT,35,33,34,34,34,,,,,
193994,ACT,30,35,30,35,32,,,,,
194006,,,,,,,,,,,
194051,,,,,,,,,,,
194179,,,,,,,,,,,
194194,,,,,,,,,,,
194236,,,,,,,,,,,
194289,,,,,,,,,,,
194341,,,,,,,,,,,
194394,,,,,,,,,,,
194570,,,,,,,,,,,
194578,ACT,36,33,36,35,35,,,,,
194621,,,,,,,,,,,
194637,,,,,,,,,,,
194696,,,,,,,,,,,
194732,,,,,,,,,,,
194754,ACT,34,35,26,30,31,,,,,
194817,,,,,,,,,,,
194828,,,,,,,,,,,
194832,,,,,,,,,,,
194837,,,,,,,,,,,
194866,,,,,,,,,,,
194871,,,,,,,,,,,
194879,,,,,,,,,,,
194914,,,,,,,,,,,
194920,,,,,,,,,,,
194923,,,,,,,,,,,
194939,,,,,,,,,,,
195056,,,,,,,,,,,
195082,,,,,,,,,,,
195102,ACT,27,30,26,28,27,,,,,
195123,,,,,,,,,,,
195187,ACT,22,19,21,25,22,,,,,
195218,ACT,35,34,30,35,32,,,,,
195281,,,,,,,,,,,
195293,,,,,,,,,,,
195294,,,,,,,,,,,
195299,,,,,,,,,,,
195312,ACT,34,30,35,30,32,,,,,
195373,,,,,,,,,,,
195382,,,,,,,,,,,
195411,,,,,,,,,,,
195437,,,,,,,,,,,
195468,,,,,,,,,,,
195477,,,,,,,,,,,
195524,,,,,,,,,,,
195535,,,,,,,,,,,
195544,ACT,34,35,33,34,34,,,,,
195604,,,,,,,,,,,
195639,,,,,,,,,,,
195699,,,,,,,,,,,
195763,,,,,,,,,,,
195768,,,,,,,,,,,
195770,ACT,35,35,34,31,33,,,,,
195818,,,,,,,,,,,
195841,ACT,,,,,25,,,,,
195891,,,,,,,,,,,
195976,,,,,,,,,,,
196003,,,,,,,,,,,
196155,,,,,,,,,,,
196198,,,,,,,,,,,
196263,,,,,,,,,,,
196284,,,,,,,,,,,
196306,ACT,33,27,29,30,30,,,,,
196332,,,,,,,,,,,
196336,,,,,,,,,,,
196382,,,,,,,,,,,
196481,,,,,,,,,,,
196489,ACT,35,31,30,25,30,,,,,
196519,,,,,,,,,,,
196532,,,,,,,,,,,
196563,,,,,,,,,,,
196686,,,,,,,,,,,
196749,,,,,,,,,,,
196783,ACT,34,35,34,36,35,,,,,
196821,,,,,,,,,,,
196838,,,,,,,,,,,
196901,ACT,33,31,33,30,32,,,,,
196922,ACT,20,33,19,29,25,,,,,
197005,,,,,,,,,,,
197007,,,,,,,,,,,
197047,,,,,,,,,,,
197060,ACT,31,31,33,36,32,,,,,
197067,ACT,34,35,35,35,35,,,,,
197103,ACT,35,32,32,28,32,,,,,
197164,,,,,,,,,,,
197168,,,,,,,,,,,
197296,ACT,23,27,21,27,23,,,,,
197700,ACT,30,33,32,30,31,,,,,
197722,ACT,34,26,33,29,31,,,,,
197724,ACT,24,26,31,32,28,,,,,
197879,ACT,30,33,34,34,33,,,,,
198048,,,,,,,,,,,
198296,ACT,34,34,35,31,32,,,,,
198366,ACT,33,33,34,33,33,,,,,
198379,ACT,35,35,33,31,34,,,,,
198388,,,,,,,,,,,
198589,,,,,,,,,,,
198592,,,,,,,,,,,
198604,ACT,31,36,36,34,32,,,,,
199087,ACT,36,36,35,34,35,,,,,
199315,,,,,,,,,,,
199902,,,,,,,,,,,
199962,,,,,,,,,,,
199982,,,,,,,,,,,
200271,,,,,,,,,,,
200337,ACT,33,31,26,26,28,,,,,
200395,ACT,23,31,20,26,23,,,,,
200454,,,,,,,,,,,
200475,,,,,,,,,,,
200497,,,,,,,,,,,
200592,,,,,,,,,,,
200616,,,,,,,,,,,
200646,,,,,,,,,,,
200656,,,,,,,,,,,
200671,,,,,,,,,,,
200781,ACT,33,35,22,31,30,,,,,
200788,,,,,,,,,,,
200812,,,,,,,,,,,
200817,,,,,,,,,,,
200912,ACT,25,26,27,26,25,,SAT,490,560,450
200930,,,,,,,,,,,
200997,,,,,,,,,,,
201094,,,,,,,,,,,
201204,,,,,,,,,,,
201205,,,,,,,,,,,
201235,,,,,,,,,,,
201268,,,,,,,,,,,
201361,,,,,,,,,,,
201423,,,,,,,,,,,
201432,,,,,,,,,,,
201624,,,,,,,,,,,
201641,,,,,,,,,,,
201646,,,,,,,,,,,
201647,,,,,,,,,,,
201648,,,,,,,,,,,
201652,,,,,,,,,,,
201662,,,,,,,,,,,
201695,,,,,,,,,,,
201698,,,,,,,,,,,
201702,ACT,,24,,24,,,,,,
201728,ACT,25,32,21,26,25,,,,,
201870,,,,,,,,,,,
201892,,,,,,,,,,,
201905,ACT,24,33,19,25,25,,,,,
202312,,,,,,,,,,,
202752,,,,,,,,,,,
202819,,,,,,,,,,,
203303,ACT,25,36,31,36,32,,,,,
203326,,,,,,,,,,,
203338,,,,,,,,,,,
203456,,,,,,,,,,,
203494,ACT,24,17,20,24,21,,,,,
203619,,,,,,,,,,,
203663,,,,,,,,,,,
204255,,,,,,,,,,,
204707,,,,,,,,,,,
204958,,,,,,,,,,,
205755,,,,,,,,,,,
205853,,,,,,,,,,,
206508,,,,,,,,,,,
206745,,,,,,,,,,,
207270,,,,,,,,,,,
207379,,,,,,,,,,,
207767,ACT,29,31,31,33,31,,,,,
209032,,,,,,,,,,,
209604,,,,,,,,,,,
209650,,,,,,,,,,,
209653,,,,,,,,,,,
209873,,,,,,,,,,,
210399,ACT,30,30,28,28,29,,,,,
210409,,,,,,,,,,,
210867,,,,,,,,,,,
211405,,,,,,,,,,,
211666,,,,,,,,,,,
211798,,,,,,,,,,,
212268,,,,,,,,,,,
212320,,,,,,,,,,,
212510,ACT,15,24,16,19,19,,,,,
212640,,,,,,,,,,,
212847,,,,,,,,,,,
212857,ACT,35,32,35,35,34,,,,,
212915,ACT,31,32,34,35,33,,,,,
213749,,,,,,,,,,,
213768,,,,,,,,,,,
213777,,,,,,,,,,,
214833,,,,,,,,,,,
214839,ACT,34,30,31,31,32,,,,,
214913,,,,,,,,,,,
214974,,,,,,,,,,,
215173,,,,,,,,,,,
218247,,,,,,,,,,,
218254,,,,,,,,,,,
218505,,,,,,,,,,,
219453,ACT,25,27,30,27,27,,,,,
220036,,,,,,,,,,,
220284,ACT,36,34,30,36,33,,,,,
221120,,,,,,,,,,,
223313,ACT,23,30,27,27,27,,,,,
223373,,,,,,,,,,,
223867,ACT,31,28,31,34,30,,,,,
223905,,,,,,,,,,,
224090,ACT,35,35,31,35,34,,,,,
224106,,,,,,,,,,,
224216,ACT,20,28,24,33,26,,,,,
224273,,,,,,,,,,,
224428,ACT,35,35,32,33,33,,,,,
224474,ACT,35,31,34,33,32,,,,,
224499,ACT,35,35,33,36,33,,,,,
224573,ACT,34,31,36,29,33,,,,,
224725,ACT,33,30,29,28,30,,,,,
224794,ACT,31,28,34,31,31,,,,,
224816,,,,,,,,,,,
224828,,,,,,,,,,,
224964,ACT,35,32,35,32,34,,,,,
225150,,,,,,,,,,,
225163,ACT,32,29,30,29,29,,,,,
225176,,,,,,,,,,,
225292,,,,,,,,,,,
225344,,,,,,,,,,,
225383,ACT,36,34,34,36,34,,,,,
225414,,,,,,,,,,,
225475,ACT,23,30,29,34,29,,,,,
225593,,,,,,,,,,,
225625,,,,,,,,,,,
225745,,,,,,,,,,,
225830,ACT,20,33,30,34,29,,,,,
225849,,,,,,,,,,,
225883,ACT,36,35,34,34,35,,,,,
225930,,,,,,,,,,,
226057,,,,,,,,,,,
226071,ACT,35,35,36,33,33,,,,,
226085,,,,,,,,,,,
226471,ACT,28,31,35,30,31,,,,,
226557,ACT,35,34,35,35,35,,,,,
227705,,,,,,,,,,,
227713,ACT,31,33,34,32,31,,,,,
227937,ACT,32,32,34,36,34,,,,,
228169,ACT,25,24,22,26,24,,,,,
228228,,,,,,,,,,,
228300,,,,,,,,,,,
228401,,,,,,,,,,,
228424,,,,,,,,,,,
228587,,,,,,,,,,,
228641,,,,,,,,,,,
228688,ACT,31,33,34,34,33,,,,,
228691,,,,,,,,,,,
228809,ACT,27,28,33,33,30,,,,,
229017,,,,,,,,,,,
229128,ACT,34,32,34,30,32,,,,,
229197,,,,,,,,,,,
229304,,,,,,,,,,,
229378,ACT,34,30,35,27,31,,,,,
229399,,,,,,,,,,,
229487,ACT,23,31,19,24,24,,,,,
229492,ACT,21,28,25,27,25,,,,,
229841,ACT,35,34,32,35,33,,,,,
229855,ACT,33,31,29,26,29,,,,,
229948,,,,,,,,,,,
230047,ACT,29,32,34,35,32,,,,,
230083,,,,,,,,,,,
230093,ACT,35,34,32,35,34,,,,,
230217,,,,,,,,,,,
230224,ACT,30,33,27,33,30,,,,,
230389,ACT,25,26,30,29,28,,,,,
230681,ACT,24,30,22,28,26,,,,,
230793,,,,,,,,,,,
231028,ACT,29,31,26,22,27,,,,,
231071,,,,,,,,,,,
231087,,,,,,,,,,,
231094,ACT,23,29,28,31,28,,,,,
231110,ACT,23,26,27,31,26,,,,,
231156,ACT,30,32,22,24,27,,,,,
231277,,,,,,,,,,,
231284,,,,,,,,,,,
231345,,,,,,,,,,,
231419,,,,,,,,,,,
231472,,,,,,,,,,,
231616,,,,,,,,,,,
231661,,,,,,,,,,,
231727,,,,,,,,,,,
231734,ACT,33,33,33,36,34,,,,,
231860,,,,,,,,,,,
231878,ACT,31,36,29,36,33,,,,,
231888,,,,,,,,,,,
231895,,,,,,,,,,,
232097,ACT,33,35,35,34,34,,,,,
232527,,,,,,,,,,,
232562,ACT,31,28,36,33,31,,,,,
232592,,,,,,,,,,,
232616,ACT,35,33,36,36,35,,,,,
232711,ACT,35,32,31,34,32,,,,,
232727,,,,,,,,,,,
232781,ACT,32,34,36,34,34,,,,,
232910,,,,,,,,,,,
232955,,,,,,,,,,,
233012,ACT,33,33,35,35,34,,,,,
233222,ACT,35,34,35,35,35,,,,,
233254,,,,,,,,,,,
233411,ACT,30,30,34,32,32,,,,,
233532,,,,,,,,,,,
233568,ACT,36,30,34,29,32,,,,,
233602,,,,,,,,,,,
233669,ACT,36,33,34,36,35,,,,,
233671,ACT,31,35,28,32,32,,,,,
233766,ACT,35,33,32,33,33,,,,,
233940,ACT,32,35,35,35,34,,,,,
233995,ACT,21,32,27,25,26,,,,,
234205,ACT,29,35,35,32,31,,,,,
234224,,,,,,,,,,,
234259,,,,,,,,,,,
234339,ACT,35,33,34,36,34,,,,,
234536,,,,,,,,,,,
234661,ACT,27,35,35,33,32,,,,,
234694,ACT,35,35,33,33,34,,,,,
234790,ACT,33,29,36,33,33,,,,,
234913,,,,,,,,,,,
234926,ACT,34,33,35,32,34,,,,,
234955,ACT,33,27,29,31,30,,,,,
234962,ACT,26,27,30,22,26,,,,,
234984,ACT,34,32,29,33,30,,,,,
234996,ACT,35,36,35,35,35,,,,,
234998,ACT,35,35,29,33,32,,,,,
235052,ACT,21,21,26,23,23,,,,,
235227,,,,,,,,,,,
235229,,,,,,,,,,,
235249,,,,,,,,,,,
235336,ACT,26,35,36,33,33,,,,,
235347,ACT,35,33,36,36,34,,,,,
235391,ACT,33,34,30,36,33,,,,,
235399,,,,,,,,,,,
235434,ACT,31,29,24,26,28,,,,,
235540,,,,,,,,,,,
235594,,,,,,,,,,,
235644,ACT,23,27,28,29,26,,,,,
235799,ACT,35,34,34,34,34,,,,,
235864,,,,,,,,,,,
235947,ACT,33,27,35,29,31,,,,,
235967,ACT,34,35,32,36,34,,,,,
236025,ACT,26,29,28,24,27,,,,,
236049,,,,,,,,,,,
236421,ACT,35,35,35,36,35,,,,,
236505,ACT,36,35,35,36,36,,,,,
236520,ACT,33,30,36,31,32,,,,,
236551,ACT,35,36,33,36,35,,,,,
236729,,,,,,,,,,,
236780,ACT,32,28,33,32,31,,,,,
236794,ACT,,21,22,23,21,,,,,
236813,,,,,,,,,,,
236844,ACT,34,31,32,31,31,,,,,
236892,,,,,,,,,,,
236925,,,,,,,,,,,
237002,,,,,,,,,,,
237036,ACT,35,35,31,32,33,,,,,
237138,,,,,,,,,,,
237250,ACT,31,33,26,30,30,,,,,
237288,ACT,35,35,34,36,35,,,,,
237292,ACT,36,34,32,35,34,,,,,
237296,,,,,,,,,,,
237315,,,,,,,,,,,
237335,,,,,,,,,,,
237400,,,,,,,,,,,
237449,,,,,,,,,,,
237546,ACT,35,32,36,36,34,,,,,
237551,,,,,,,,,,,
237678,ACT,35,31,36,32,34,,,,,
237680,ACT,35,30,33,33,33,,,,,
237712,,,,,,,,,,,
237776,ACT,36,29,32,29,32,,,,,
237898,,,,,,,,,,,
237963,ACT,35,35,36,33,34,,,,,
237976,,,,,,,,,,,
238173,,,,,,,,,,,
238293,,,,,,,,,,,
238315,ACT,25,31,28,34,30,,,,,
238380,,,,,,,,,,,
238390,,,,,,,,,,,
238449,,,,,,,,,,,
238478,ACT,35,36,36,36,34,,,,,
238627,,,,,,,,,,,
238680,ACT,32,32,34,34,33,,,,,
238740,ACT,30,30,31,33,30,,,,,
238755,,,,,,,,,,,
238794,ACT,28,29,27,30,29,,,,,
238971,ACT,35,35,34,30,34,,,,,
239038,,,,,,,,,,,
239039,ACT,35,31,36,34,33,,,,,
239041,,,,,,,,,,,
239131,ACT,34,33,36,34,34,,,,,
239266,,,,,,,,,,,
239291,ACT,33,29,27,31,29,,,,,
239356,ACT,34,28,36,30,32,,,,,
239416,,,,,,,,,,,
239547,,,,,,,,,,,
239721,,,,,,,,,,,
239740,,,,,,,,,,,
239748,,,,,,,,,,,
239797,ACT,35,33,33,33,33,,,,,
239810,ACT,36,35,36,33,35,,,,,
239891,ACT,24,26,24,22,23,,,,,
239899,ACT,24,31,35,34,31,,,,,
240067,,,,,,,,,,,
240161,ACT,29,25,28,26,27,,,,,
240165,ACT,31,27,24,26,27,,,,,
240169,ACT,35,31,34,31,33,,,,,
240192,ACT,35,35,30,34,34,,,,,
240200,ACT,22,33,18,25,25,,,,,
240303,,,,,,,,,,,
240512,ACT,35,34,32,35,34,,,,,
240626,ACT,32,33,32,29,29,,,,,
240636,,,,,,,,,,,
240721,ACT,35,36,30,34,34,,,,,
240778,ACT,20,25,18,21,21,,,,,
240847,,,,,,,,,,,
240868,,,,,,,,,,,
240927,,,,,,,,,,,
241007,ACT,31,35,34,34,34,,,,,
241018,,,,,,,,,,,
241048,ACT,26,33,22,25,27,,,,,
241155,ACT,33,36,30,34,33,,,,,
241234,,,,,,,,,,,
241284,,,,,,,,,,,
241403,,,,,,,,,,,
241576,,,,,,,,,,,
241608,ACT,36,35,35,36,35,,,,,
241637,,,,,,,,,,,
241677,,,,,,,,,,,
241741,,,,,,,,,,,
241866,,,,,,,,,,,
241915,ACT,34,29,35,32,33,,,,,
241968,ACT,34,30,34,26,30,,,,,
242180,,,,,,,,,,,
242256,,,,,,,,,,,
242357,ACT,35,28,34,35,32,,,,,
242402,ACT,30,34,30,31,31,,,,,
242518,,,,,,,,,,,
242535,,,,,,,,,,,
242550,,,,,,,,,,,
242613,,,,,,,,,,,
242680,ACT,30,36,32,33,33,,,,,
242753,ACT,35,31,34,35,34,,,,,
242797,ACT,26,31,26,29,28,,,,,
242847,ACT,28,35,18,34,28,,,,,
242871,ACT,34,34,34,32,34,,,,,
242915,,,,,,,,,,,
242922,,,,,,,,,,,
242939,ACT,32,31,34,34,32,,,,,
242976,,,,,,,,,,,
243126,ACT,30,31,28,28,29,,,,,
243141,,,,,,,,,,,
243221,ACT,35,30,33,34,33,,,,,
243259,ACT,35,35,35,35,35,,,,,
243405,ACT,32,35,30,31,30,,,,,
243420,,,,,,,,,,,
243421,,,,,,,,,,,
243474,ACT,34,32,35,30,32,,,,,
243541,ACT,25,31,27,29,28,,,,,
243556,ACT,24,28,22,33,27,,,,,
243608,ACT,27,28,22,21,25,,,,,
243623,ACT,33,33,33,33,33,,,,,
243722,ACT,33,28,33,32,31,,,,,
243748,,,,,,,,,,,
243768,,,,,,,,,,,
243927,ACT,31,29,36,30,31,,,,,
243958,,,,,,,,,,,
244003,,,,,,,,,,,
244198,ACT,33,35,35,36,34,,,,,
244272,ACT,36,34,32,36,34,,,,,
244356,ACT,33,29,31,33,32,,,,,
244419,,,,,,,,,,,
244468,,,,,,,,,,,
244520,ACT,30,31,35,35,31,,,,,
244555,ACT,22,32,23,24,25,,,,,
244576,ACT,32,36,35,34,34,,,,,
244601,,,,,,,,,,,
244704,,,,,,,,,,,
244766,,,,,,,,,,,
244826,,,,,,,,,,,
244835,,,,,,,,,,,
244852,ACT,28,28,28,35,30,,,,,
244879,,,,,,,,,,,
244881,ACT,33,33,34,32,33,,,,,
244960,ACT,33,34,32,32,33,,,,,
245095,ACT,28,24,21,25,25,,,,,
245275,ACT,35,35,36,33,35,,,,,
245337,ACT,36,36,36,35,35,,,,,
245357,ACT,23,28,32,29,28,,,,,
245391,ACT,22,27,31,28,27,,,,,
245453,ACT,27,29,36,30,30,,,,,
245454,ACT,33,33,36,32,34,,,,,
245525,ACT,25,30,27,32,29,,,,,
245573,ACT,25,28,22,29,26,,,,,
245617,,,,,,,,,,,
245621,ACT,24,27,28,25,26,,,,,
245665,ACT,33,34,28,33,32,,,,,
245732,,,,,,,,,,,
245762,ACT,31,35,35,33,34,,,,,
245843,ACT,35,36,32,36,34,,,,,
245857,,,,,,,,,,,
245865,ACT,34,34,31,28,31,,,,,
245892,,,,,,,,,,,
245902,ACT,25,25,24,22,24,,,,,
245926,ACT,33,30,36,29,32,,,,,
245959,ACT,35,36,31,36,35,,,,,
246085,ACT,31,36,30,35,33,,,,,
246126,,,,,,,,,,,
246134,ACT,33,36,35,34,34,,,,,
246373,ACT,28,30,30,30,29,,,,,
246390,,,,,,,,,,,
246490,ACT,32,28,29,32,30,,,,,
246500,,,,,,,,,,,
246684,,,,,,,,,,,
246742,,,,,,,,,,,
246835,ACT,35,27,35,34,32,,,,,
246965,ACT,26,29,26,29,28,,,,,
247119,,,,,,,,,,,
247153,ACT,27,30,25,32,27,,,,,
247154,ACT,34,34,34,32,33,,,,,
247201,,,,,,,,,,,
247448,ACT,23,26,32,32,28,,,,,
247499,ACT,26,32,33,31,29,,,,,
247507,ACT,35,31,22,26,28,,,,,
247545,,,,,,,,,,,
247572,ACT,35,31,25,33,30,,,,,
247587,,,,,,,,,,,
247606,,,,,,,,,,,
247663,,,,,,,,,,,
247702,,,,,,,,,,,
247722,ACT,33,34,28,34,32,,,,,
247856,,,,,,,,,,,
247879,,,,,,,,,,,
247993,ACT,36,35,35,36,36,,,,,
248117,ACT,30,31,31,33,30,,,,,
248141,,,,,,,,,,,
248187,,,,,,,,,,,
248216,ACT,33,33,34,33,33,,,,,
248262,ACT,36,35,33,34,34,,,,,
248354,,,,,,,,,,,
248360,ACT,34,28,25,26,28,,,,,
248581,,,,,,,,,,,
248721,ACT,36,35,35,34,34,,,,,
248725,ACT,31,35,32,35,33,,,,,
248733,,,,,,,,,,,
248734,ACT,23,29,23,26,25,,,,,
248984,ACT,30,25,34,29,29,,,,,
249034,,,,,,,,,,,
249064,ACT,31,34,25,31,30,,,,,
249160,ACT,35,34,36,34,35,,,,,
249176,,,,,,,,,,,
249233,ACT,31,31,25,34,30,,,,,
249378,ACT,35,33,32,34,34,,,,,
249465,,,,,,,,,,,
249645,,,,,,,,,,,
249711,,,,,,,,,,,
249784,ACT,35,26,36,28,31,,,,,
249919,,,,,,,,,,,
249959,ACT,35,34,36,35,35,,,,,
249963,ACT,32,30,32,29,31,,,,,
250055,ACT,34,31,25,32,30,,,,,
250199,,,,,,,,,,,
250207,ACT,35,34,35,36,35,,,,,
250263,ACT,35,30,32,30,31,,,,,
250273,ACT,32,34,34,36,33,,,,,
250274,,,,,,,,,,,
