Key,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,PRIMARY_PROGRAM_IND,CAMPUS,CAMPUS_DESC,COLLEGE,COLLEGE_DESC,MAJOR,MAJOR_DESC,STUDENT_CLASSIFICATION_BOAP,STUDENT_CLASS_BOAP_DESC,STUDENT_STATUS,ENROLLED_IND,REGISTERED_IND
247507,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,03,Sophomore: 30 - 44 hours,AS,Y,Y
247545,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
247572,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
247587,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
247606,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
247663,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,SIED,Science Education,01,Freshman: 0 - 14 hours,AS,Y,Y
247702,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
247722,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
247856,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
247879,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
247993,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
248117,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
248141,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
248187,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
248216,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
248262,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
248354,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
248360,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
248581,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
248721,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
248725,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,IS,N,N
248733,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
248734,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
248984,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
249034,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,01,Freshman: 0 - 14 hours,AS,Y,Y
249064,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,02,Freshman: 15 - 29 hours,AS,Y,Y
249160,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
249176,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
249233,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,INMG,Industrial Management,02,Freshman: 15 - 29 hours,AS,Y,Y
249378,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
249465,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
249645,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
249711,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
249784,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
249919,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
249959,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
249963,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
250055,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
250199,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
250207,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
250263,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AVFT,Prof Flight Technology,02,Freshman: 15 - 29 hours,AS,Y,Y
250273,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
250274,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,ENET,Energy Engineering Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
250430,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
250437,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,MATH,Mathematics,02,Freshman: 15 - 29 hours,AS,Y,Y
250474,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
250503,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
250655,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,PFNC,Pre-Finance,01,Freshman: 0 - 14 hours,AS,Y,Y
250840,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
250959,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
251007,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
251061,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
251101,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
251159,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
251196,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
251205,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
251224,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
251227,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
251349,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
251384,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CNIT,Computer & Information Tech,02,Freshman: 15 - 29 hours,AS,Y,Y
251406,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
251429,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
251431,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
251482,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
251522,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,MASI,Mathematics/Statistics,01,Freshman: 0 - 14 hours,AS,Y,Y
251614,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
251768,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
251854,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
251918,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
251951,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
251959,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,06,Junior: 75 - 89 hours,AS,Y,Y
252027,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
252041,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,MATH,Mathematics,01,Freshman: 0 - 14 hours,AS,Y,Y
252172,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
252181,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,KINE,Kinesiology,01,Freshman: 0 - 14 hours,AS,Y,Y
252346,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
252445,202110,Fall 2020,Y,PWL,West Lafayette,A,College of Agriculture,PGBB,Plant Genetic Breeding Biotech,03,Sophomore: 30 - 44 hours,AS,Y,Y
252453,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CSEC,Cybersecurity,01,Freshman: 0 - 14 hours,AS,Y,Y
252528,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
252529,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
252640,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,02,Freshman: 15 - 29 hours,AS,Y,Y
252650,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,PMIM,Pre Mgmt/Indust Management,01,Freshman: 0 - 14 hours,AS,Y,Y
252727,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
252771,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,METC,Mechanical Engr Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
252842,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
252868,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,IS,N,N
252924,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
252932,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
252946,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
253091,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
253200,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
253386,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
253421,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
253465,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,02,Freshman: 15 - 29 hours,AS,Y,Y
253529,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
253568,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
253570,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,02,Freshman: 15 - 29 hours,AS,Y,Y
253688,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
253715,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
253773,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
253782,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
253800,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
253894,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
253896,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
253905,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
253963,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,PGMG,Pre Mgmt/General Management,02,Freshman: 15 - 29 hours,AS,Y,Y
253993,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
254018,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
254037,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,02,Freshman: 15 - 29 hours,AS,Y,Y
254058,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,SUND,Science,01,Freshman: 0 - 14 hours,AS,Y,Y
254192,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,PFNC,Pre-Finance,04,Sophomore: 45 - 59 hours,AS,Y,Y
254235,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,APMA,Applied Mathematics,01,Freshman: 0 - 14 hours,AS,Y,Y
254246,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
254247,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
254265,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
254294,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
254297,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
254468,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,STAP,Applied Statistics,01,Freshman: 0 - 14 hours,AS,Y,Y
254666,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,AENT,Aeronautic Engr Technology,01,Freshman: 0 - 14 hours,AS,Y,Y
254885,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
254886,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
254996,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
255015,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,APMA,Applied Mathematics,01,Freshman: 0 - 14 hours,AS,Y,Y
255036,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
255182,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,03,Sophomore: 30 - 44 hours,AS,Y,Y
255200,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,04,Sophomore: 45 - 59 hours,AS,Y,Y
255229,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
255408,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
255493,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
255634,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
255717,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,PMIM,Pre Mgmt/Indust Management,01,Freshman: 0 - 14 hours,AS,Y,Y
255756,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
255796,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,PMIM,Pre Mgmt/Indust Management,01,Freshman: 0 - 14 hours,AS,Y,Y
255880,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,01,Freshman: 0 - 14 hours,AS,Y,Y
255892,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
255949,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
256093,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
256157,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
256209,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
256235,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
256272,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
256305,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
256474,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
256504,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
256552,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,04,Sophomore: 45 - 59 hours,AS,Y,Y
256620,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,02,Freshman: 15 - 29 hours,AS,Y,Y
256626,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
256676,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
256692,202110,Fall 2020,Y,PWL,West Lafayette,PI,Polytechnic Institute,CM,Construction Management,02,Freshman: 15 - 29 hours,AS,Y,Y
256701,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
256751,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
256813,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,PHYS,Physics,01,Freshman: 0 - 14 hours,AS,Y,Y
256923,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
257037,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
257174,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
257318,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
257362,202110,Fall 2020,Y,PWL,West Lafayette,S,College of Science,CS,Computer Science,02,Freshman: 15 - 29 hours,AS,Y,Y
257375,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,03,Sophomore: 30 - 44 hours,AS,Y,Y
257518,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
257543,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,01,Freshman: 0 - 14 hours,AS,Y,Y
257553,202110,Fall 2020,Y,PWL,West Lafayette,M,School of Management,PMIM,Pre Mgmt/Indust Management,01,Freshman: 0 - 14 hours,AS,Y,Y
257576,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
257588,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
257657,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
257835,202110,Fall 2020,Y,PWL,West Lafayette,HH,College of Health & Human Sci,SLHU,"Speech, Language & Hearing Sci",04,Sophomore: 45 - 59 hours,AS,Y,Y
257843,202110,Fall 2020,Y,PWL,West Lafayette,E,First Year Engineering,ENFY,First Year Engineering,02,Freshman: 15 - 29 hours,AS,Y,Y
257879,202110,Fall 2020,Y,PWL,West Lafayette,US,Exploratory Studies,UNEX,Explorers,01,Freshman: 0 - 14 hours,AS,Y,Y
